NM0:cgd X,NM0:cgd Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:id X,NM0:id Y,NM0:self_gain X,NM0:self_gain Y,NM0:vdsat X,NM0:vdsat Y,NM0:vth X,NM0:vth Y
0.5300000000000002,-2.620491388235684e-15,0.5300000000000002,-8.29008131215048e-15,0.5300000000000002,-5.009034142312764e-15,0.5300000000000002,-7.867833810628239e-15,0.5300000000000002,0.0001798619382723958,0.5300000000000002,2.359898182718845e-06,0.5300000000000002,19.20017660007287,0.5300000000000002,9.367723121481389e-06,0.5300000000000002,76.21597388798203,0.5300000000000002,0.08043102004844892,0.5300000000000002,0.5316134567475259
0.5400000000000003,-2.640303657749613e-15,0.5400000000000003,-8.431248719759575e-15,0.5400000000000003,-5.009168463567866e-15,0.5400000000000003,-7.907762292868975e-15,0.5400000000000003,0.000210980552914385,0.5400000000000003,2.794879528493738e-06,0.5400000000000003,18.63933523423031,0.5400000000000003,1.131910286840825e-05,0.5400000000000003,75.48824583079259,0.5400000000000003,0.08488745441432104,0.5400000000000003,0.5316134567475259
0.5500000000000003,-2.66035721292094e-15,0.5500000000000003,-8.568400221535451e-15,0.5500000000000003,-5.009306937743314e-15,0.5500000000000003,-7.946302367210935e-15,0.5500000000000003,0.0002453903538454134,0.5500000000000003,3.287340984725783e-06,0.5500000000000003,18.04580380225058,0.5500000000000003,1.359819471246852e-05,0.5500000000000003,74.64706429469558,0.5500000000000003,0.08969839151336578,0.5500000000000003,0.5316134567475259
0.5600000000000003,-2.680614412332763e-15,0.5600000000000003,-8.701292215093812e-15,0.5600000000000003,-5.009449676106637e-15,0.5600000000000003,-7.98340105184816e-15,0.5600000000000003,0.0002829367834352426,0.5600000000000003,3.839548015736957e-06,0.5600000000000003,17.42520267551394,0.5600000000000003,1.623721621518941e-05,0.5600000000000003,73.69012765971,0.5600000000000003,0.09484839662386001,0.5600000000000003,0.5316134567475259
0.5700000000000003,-2.701032823341945e-15,0.5700000000000003,-8.829725904832555e-15,0.5700000000000003,-5.009596805979266e-15,0.5700000000000003,-8.019019022717951e-15,0.5700000000000003,0.000323369886629386,0.5700000000000003,4.452997920830333e-06,0.5700000000000003,16.78417541071311,0.5700000000000003,1.92663552850822e-05,0.5700000000000003,72.61846791275583,0.5700000000000003,0.1003174098774678,0.5700000000000003,0.5316134567475259
0.5800000000000003,-2.721565387813658e-15,0.5800000000000003,-8.953546442340402e-15,0.5800000000000003,-5.009748471615255e-15,0.5800000000000003,-8.053130044182944e-15,0.5800000000000003,0.0003663559190682642,0.5800000000000003,5.128438738447252e-06,0.5800000000000003,16.12988310346368,0.5800000000000003,2.271286882358904e-05,0.5800000000000003,71.43615001613269,0.5800000000000003,0.1060815870356996,0.5800000000000003,0.5316134567475259
0.5900000000000003,-2.742160726650674e-15,0.5900000000000003,-9.072641338921913e-15,0.5900000000000003,-5.009904834970009e-15,0.5900000000000003,-8.085720214523856e-15,0.5900000000000003,0.0004114948206840992,0.5900000000000003,5.86593933547542e-06,0.5900000000000003,15.46953918596903,0.5900000000000003,2.660032827983896e-05,0.5900000000000003,70.14985957926694,0.5900000000000003,0.112114238640993,0.5900000000000003,0.5316134567475259
0.6000000000000003,-2.762763592982099e-15,0.6000000000000003,-9.186938269038859e-15,0.6000000000000003,-5.010066076373243e-15,0.6000000000000003,-8.116787065412979e-15,0.6000000000000003,0.0004583415211245909,0.6000000000000003,6.664999309970463e-06,0.6000000000000003,14.8100238456282,0.6000000000000003,3.094806098238509e-05,0.6000000000000003,68.7684273933739,0.6000000000000003,0.1183867993254138,0.6000000000000003,0.5316134567475259
0.6100000000000003,-2.783315477892493e-15,0.6100000000000003,-9.296402388570887e-15,0.6100000000000003,-5.010232395123221e-15,0.6100000000000003,-8.146338554338536e-15,0.6100000000000003,0.0005064287580888874,0.6100000000000003,7.524683961235506e-06,0.6100000000000003,14.15759668626775,0.6100000000000003,3.57708140238638e-05,0.6100000000000003,67.30232933340831,0.6100000000000003,0.1248697657216279,0.6100000000000003,0.5316134567475259
0.6200000000000003,-2.803755365066131e-15,0.6200000000000003,-9.401033291022182e-15,0.6200000000000003,-5.010404010021152e-15,0.6200000000000003,-8.17439198717258e-15,0.6200000000000003,0.0005552891822826334,0.6200000000000003,8.443768858163868e-06,0.6200000000000003,13.51770949658592,0.6200000000000003,4.10786444569862e-05,0.6200000000000003,65.76319077537886,0.6200000000000003,0.1315335530991272,0.6200000000000003,0.5316134567475259
0.6300000000000003,-2.824020622050307e-15,0.6300000000000003,-9.500861719141183e-15,0.6300000000000003,-5.010581159865588e-15,0.6300000000000003,-8.200972905067474e-15,0.6300000000000003,0.0006044749178218972,0.6300000000000003,9.420880118528563e-06,0.6300000000000003,12.89490948406791,0.6300000000000003,4.687701907246198e-05,0.6300000000000003,64.16331703797431,0.6300000000000003,0.1383492352634478,0.6300000000000003,0.5316134567475259
0.6400000000000003,-2.844048006592012e-15,0.6400000000000003,-9.595946139991008e-15,0.6400000000000003,-5.010764103926955e-15,0.6400000000000003,-8.226113965986669e-15,0.6400000000000003,0.0006535733232224237,0.6400000000000003,1.045461966682038e-05,0.6400000000000003,12.29281694087692,0.6400000000000003,5.316709151093938e-05,0.6400000000000003,62.51526540909532,0.6400000000000003,0.1452891472023788,0.6400000000000003,0.5316134567475259
